Word,Word_freq
date,7
waiting,7
give,7
klisara,7
mixed,7
hungry,7
village,7
having,7
put,7
brought,7
someone,7
however,7
overall,7
authentic,7
businesses,7
remove,7
pay,7
learn,7
actually,7
should,7
say,7
alter,7
his,7
hot,7
concern,7
new,7
sherif,6
else,6
1,6
kibbeh,6
mint,6
nyc,6
person,6
serving,6
34,6
price,6
am,6
filet,6
mediterranean,6
glad,6
space,6
onions,6
atmosphere,6
zatar,6
thought,6
ambiance,6
kafta,6
those,6
wish,6
options,6
sumac,6
parsley,6
elona,6
drink,6
cramped,6
impressed,6
return,6
please,6
mignon,6
itself,6
awesome,6
music,6
ever,6
wouldn't,6
sampler,6
yourself,6
york,6
birthday,6
now,6
might,6
family,6
extra,6
schwarma,6
complimentary,6
larger,6
city,6
linda,5
large,5
insider,5
upon,5
skewer,5
feeds,5
professional,5
check,5
close,5
forgot,5
times,5
giant,5
coffee,5
won't,5
received,5
parking,5
everyone,5
available,5
needed,5
along,5
cheese,5
outstanding,5
suggest,5
believe,5
half,5
especially,5
looked,5
entire,5
i'll,5
welcoming,5
him,5
situation,5
barely,5
chocolate,5
year,5
lemon,5
quality,5
tight,5
own,5
part,5
there's,5
once,5
loud,5
customer,5
front,5
each,5
presentation,5
cool,5
disappointed,5
45,5
min,5
tomatoes,5
let,5
soon,5
most,5
already,5
cold,5
enjoyable,5
pitas,5
famous,5
regular,5
$98,5
into,5
booked,5
dining,5
variety,5
arnabeet,5
cute,5
girls,5
tray,5
same,5
yogurt,5
where,5
down,5
ambience,5
juicy,5
spices,5
bottle,4
prices,4
area,4
help,4
its,4
glass,4
decent,4
her,4
polite,4
request,4
bi,4
waited,4
eggplant,4
keep,4
until,4
fell,4
chops,4
name,4
bill,4
foods,4
rice,4
sizzling,4
babaghanoush,4
couple,4
fair,4
light,4
stars,4
quickly,4
wonderful,4
trying,4
feel,4
enter,4
takes,4
sides,4
thank,4
concept,4
gotta,4
parties,4
unique,4
point,4
three,4
liked,4
stuff,4
spit,4
bottom,4
early,4
i'd,4
exceptional,4
truly,4
together,4
instead,4
either,4
you'll,4
high,4
10,4
plus,4
few,4
tasted,4
okay,4
mood,4
maybe,4
wanting,4
change,4
used,4
thanks,4
yummy,4
leave,4
size,4
waiters,4
accommodating,4
trip,4
hostess,4
amount,4
ate,4
sunday,4
shawarmas,4
husband,4
seafood,4
see,4
filled,4
$78,4
these,4
funny,4
quick,4
may,4
places,4
personal,4
basically,4
vegetables,4
stop,4
honestly,4
today,4
benedict,4
promptly,4
drinks,4
expected,4
pile,4
tabouli,4
portions,4
multiple,4
town,4
easy,4
unlimited,4
sooo,4
getting,4
found,3
young,3
completely,3
lovely,3
old,3
fire,3
lol,3
comfortable,3
loves,3
stand,3
beginning,3
sausage,3
sizes,3
entrees,3
tell,3
reasonable,3
zaatar,3
choose,3
anything,3
limited,3
door,3
cards,3
forward,3
business,3
disappoint,3
greeted,3
refreshing,3
die,3
pudding,3
almost,3
rose,3
ground,3
memorable,3
condiments,3
pleasant,3
personable,3
sharwarma,3
dim,3
homemade,3
delightful,3
portion,3
potatoes,3
shrimp,3
labne,3
crowded,3
several,3
including,3
burnt,3
changed,3
till,3
meze,3
conversation,3
immediately,3
pyramid,3
ourselves,3
yum,3
guys,3
disappointing,3
feeling,3
past,3
mind,3
hype,3
breakfast,3
totally,3
podcast,3
catch,3
expensive,3
video,3
twice,3
yet,3
knowledgeable,3
split,3
leftover,3
eggs,3
given,3
asking,3
baby,3
superb,3
oil,3
above,3
longer,3
suggested,3
items,3
ok,3
nuts,3
anniversary,3
stone,3
cooking,3
ago,3
tarator,3
incredible,3
brunch,3
sofia,3
checked,3
evening,3
regret,3
terms,3
excited,3
humus,3
honest,3
tough,3
doesn't,3
fantastic,3
fine,3
8,3
choice,3
attention,3
save,3
nothing,3
lie,3
+,3
literally,3
videos,3
alcohol,3
room,3
bite,3
fairly,3
mouth,3
flatbread,3
tea,3
gets,3
establishment,3
needs,3
pricey,3
baklava,3
show,3
hands,3
provided,3
30,3
bring,3
open,3
wrong,3
generous,3
pair,3
second,3
packed,3
addictive,3
restaurants,3
knafeh,3
skimp,3
man,3
done,3
set,3
soft,3
bed,3
suggestions,3
picture,3
mound,3
crisp,3
oh,3
halal,3
why,3
surprise,3
etc,3
through,3
stuck,3
add,3
helping,3
flavored,3
sitting,3
onion,3
bunch,3
visiting,3
course,3
called,3
muhammara,3
delivered,2
veggies,2
menus,2
saltier,2
orders,2
au'zaatar,2
dinners,2
looks,2
suppose,2
helped,2
soooo,2
signature,2
tastes,2
laid,2
beets,2
roughly,2
servers,2
blown,2
sense,2
lit,2
sort,2
individual,2
late,2
low,2
spinner,2
accommodated,2
$68,2
behind,2
five,2
$88,2
mediocre,2
accompanying,2
wonder,2
felt,2
clean,2
bottles,2
100%,2
balls,2
car,2
care,2
incredibly,2
expect,2
reading,2
tad,2
simple,2
disappointment,2
freshly,2
sand,2
guests,2
bitter,2
accompanied,2
overcooked,2
salads,2
empty,2
fall,2
hope,2
online,2
understanding,2
under,2
seems,2
pieces,2
carve,2
popular,2
nayyeh,2
meant,2
tonight,2
cancel,2
lights,2
missed,2
social,2
media,2
perhaps,2
lots,2
use,2
tho,2
arrival,2
highlight,2
pepper,2
text,2
filling,2
via,2
accompany,2
based,2
book,2
hesitant,2
cocktail,2
lady,2
goodies,2
upset,2
weren't,2
rached,2
expectations,2
salt,2
yesterday,2
instagram,2
tomato,2
smaller,2
favor,2
combo,2
9,2
share,2
apps,2
giving,2
1015,2
street,2
walked,2
waters,2
refilled,2
decor,2
fed,2
enjoy,2
showed,2
fyi,2
vegetarian,2
bigger,2
particularly,2
quantity,2
vegan,2
beyond,2
divine,2
types,2
complimented,2
rather,2
ahead,2
bringing,2
issue,2
heard,2
colored,2
known,2
noticed,2
beforehand,2
friday,2
slice,2
sometimes,2
less,2
roasted,2
texture,2
lackluster,2
730,2
outdoors,2
$58,2
rich,2
sit,2
arayes,2
mekle,2
favorites,2
harra,2
batata,2
gonna,2
hit,2
cost,2
solid,2
desert,2
lighting,2
olive,2
third,2
prepared,2
white,2
charming,2
smile,2
containers,2
lemonade,2
cleaned,2
fluffy,2
plate,2
yelp,2
facebook,2
pics,2
alot,2
prize,2
aioli,2
smothered,2
phenomenal,2
perfection,2
juice,2
beer,2
knew,2
accommodate,2
7,2
delectable,2
shank,2
amounts,2
cozy,2
charm,2
charge,2
buy,2
toum,2
become,2
tons,2
difficult,2
gimmicky,2
receive,2
heavy,2
company,2
minute,2
armenian,2
closed,2
accompaniments,2
eaters,2
charged,2
six,2
ghanoush,2
hadn't,2
fattoush,2
patient,2
23,2
heavenly,2
1010,2
boston,2
mix,2
week,2
rest,2
statement,2
says,2
within,2
timothy,2
weeks,2
agreed,2
taken,2
enab,2
anywhere,2
sandwich,2
appreciated,2
comment,2
let's,2
prompt,2
seen,2
free,2
normally,2
causes,2
house,2
floor,2
despite,2
face,2
tower,2
cake,2
mayo,2
friend's,2
personality,2
souffle,2
doggie,2
shwarama,2
warned,2
kept,2
location,2
pros,2
seats,2
grilled,2
pot,2
mention,2
bag,2
remember,2
manager,2
abundance,2
chance,2
reason,2
halloum,2
skip,2
waraa,2
girl,2
cant,2
setup,2
arayas,2
beautiful,2
years,2
boy,2
seat,2
kibbi,2
genius,2
means,2
specifically,2
lunch,2
lebaniyeh,2
sing,2
fatteh,2
mess,2
names,2
arriving,2
onto,2
servicethe,2
yoghurt,2
salty,2
list,2
dressing,2
croquettes,2
keeping,2
job,2
real,2
average,2
anyway,2
thinking,2
seemed,2
corner,2
entree,2
alright,2
rule,2
listed,2
surprised,2
desserts,2
explained,2
note,2
pm,2
traditional,2
impossible,2
rope,2
often,2
advance,2
star,2
culture,2
caring,2
months,2
admit,2
unbelievable,2
days,2
kebab,2
eaten,1
zillion,1
fav,1
schedule,1
referenced,1
reopening,1
sidewalk,1
cafe,1
grillspicy,1
meatmixed,1
selection,1
angrier,1
seamless,1
toronto,1
raving,1
shoulder,1
you've,1
agree,1
paid,1
hits,1
pstry,1
process,1
plates,1
runnier,1
across,1
hats,1
expecting,1
environs,1
rachedi,1
eggplants,1
colleagues,1
baskets,1
sharwana,1
cookbook,1
mouthwatering,1
shawarmadefinitely,1
could've,1
reserve,1
230pmish,1
toppings,1
nicely,1
works,1
homethis,1
requests,1
questions,1
march,1
lazy,1
sweetheart,1
attitude,1
combination,1
otherwise,1
ny,1
sharwanas,1
lovelythe,1
type,1
insanely,1
matter,1
compare,1
someleftovers,1
vey,1
pictureperfect,1
certain,1
ingredients,1
environment,1
backserve,1
havesshawarma,1
kharoof,1
unimpressed,1
happen,1
exquisite,1
plater,1
12,1
sold,1
legiteveryone,1
faces,1
mass,1
spaces,1
minced,1
supreme,1
array,1
cubes,1
handheld,1
dang,1
foilwrapped,1
convenience,1
lukewarm,1
delivery,1
happily,1
usage,1
stayed,1
nearly,1
wow,1
lengthy,1
period,1
lively,1
restroom,1
summer,1
goddamned,1
surprisingly,1
fragrant,1
impressive,1
collection,1
flora,1
turning,1
ton,1
atop,1
boasting,1
milk,1
ajin,1
whose,1
seasonings,1
mundane,1
obligated,1
break,1
trim,1
interim,1
luck,1
consider,1
packing,1
advertised,1
overloaded,1
anyways,1
easterner,1
cuisine,1
falls,1
idea,1
inevitably,1
execution,1
worker,1
nutritious,1
apparatus,1
attracted,1
healthconscious,1
avoid,1
bummer,1
decked,1
w,1
jebne,1
turnips,1
tbh,1
exceeded,1
seared,1
checking,1
amazingcheck,1
knows,1
disturbing,1
weekday,1
endless,1
hence,1
none,1
crowdedas,1
radisheswe,1
dipwe,1
melts,1
mainswe,1
exceptionally,1
guess,1
blends,1
dipthe,1
appetizing,1
gelled,1
shawarmafor,1
crepes,1
bang,1
lovers,1
spice,1
multipledefinitely,1
click,1
picsps,1
negative,1
romantic,1
salmon,1
shrimps,1
fan,1
branzinosuper,1
7pm,1
iis,1
wwith,1
reservationtheir,1
ssauce,1
rolling,1
haven't,1
dying,1
spots,1
topped,1
sorts,1
underwhelming,1
considerable,1
comparable,1
although,1
syrup,1
watch,1
pour,1
knaffa,1
zaatarwe,1
lacking,1
provide,1
definitly,1
soggy,1
adding,1
schwarmas,1
world,1
waits,1
refills,1
affordable,1
unwaveringly,1
spectacular,1
memorized,1
apart,1
meeting,1
halloumi,1
pleasantly,1
luckily,1
irritating,1
background,1
arabic,1
calming,1
fullnessthe,1
refreshed,1
repeatedly,1
labana,1
lab,1
soo,1
decisions,1
explaining,1
moving,1
further,1
lazyshe,1
themselves,1
slow,1
cheap,1
laughingthe,1
floating,1
crowd,1
upthe,1
caught,1
grab,1
prosecco,1
boys',1
lamp,1
eater,1
biggest,1
among,1
trek,1
input,1
awesomely,1
introduce,1
deal,1
reservationupon,1
secret,1
fluctuate,1
$8800,1
element,1
heating,1
plug,1
goodthe,1
injured,1
trampled,1
inspect,1
department,1
allowable,1
move,1
reservationthe,1
hey,1
child,1
mother,1
961,1
ale,1
goodthoughts,1
transition,1
thankfully,1
$48,1
mother's,1
replaced,1
shutdown,1
fad,1
genericjust,1
leaving,1
tactics,1
rubspices,1
money2,1
suit,1
woman,1
it'll,1
overbook,1
flood,1
rush,1
opportunity,1
option,1
familiar,1
previously,1
overwhelmed,1
excellentall,1
comfortably,1
recommendtable,1
chickenit's,1
allfoodtable,1
vibes,1
causal,1
roomy,1
ambianceits,1
nycthe,1
resturants,1
weekone,1
frickin,1
rare,1
providing,1
chose,1
630pm,1
elusive,1
shortly,1
pineapple,1
specializes,1
country,1
regretted,1
soupy,1
consisted,1
garnished,1
australia,1
enclosing,1
nailed,1
ample,1
preference,1
hurried,1
fumbling,1
standing,1
entrance,1
disappoints,1
america,1
almayass,1
michigan,1
happened,1
frustrating,1
hugeit's,1
possibly,1
auza'atar,1
tentative,1
priceour,1
goto,1
efficient,1
spotour,1
crowding,1
appropriately,1
kebobs,1
shish,1
fabulous,1
replacement,1
month,1
peak,1
1530,1
earlier,1
chickeni,1
deerborn,1
equally,1
tabbouleh,1
personally,1
dipshot,1
mezzedip,1
hotter,1
moist,1
ongoing,1
$60,1
unprofessional,1
delays,1
unethical,1
enitre,1
honor,1
trend,1
parked,1
fortunately,1
2130,1
soso,1
greet,1
shift,1
he's,1
this's,1
lebanon,1
waitresses,1
nicest,1
case,1
heads,1
arrive,1
6pm,1
we're,1
appointment,1
dumping,1
tiny,1
bones,1
fish,1
kebabs,1
craft,1
wasnt,1
rim,1
impress,1
fatouche,1
ones,1
prior,1
notch,1
overdelivers,1
advise,1
cup,1
improved,1
didnt,1
4th,1
dad,1
timewith,1
allergy,1
wanna,1
u,1
stay,1
container,1
entered,1
togo,1
packedwhen,1
overthe,1
15,1
babaganoush,1
bland,1
egg,1
boiled,1
embarrassing,1
hours,1
drive,1
satisfies,1
push,1
blankets,1
section,1
sarah,1
weather,1
soak,1
reaction,1
whatsoever,1
neighbor,1
treat,1
difficulty,1
customers,1
bumped,1
continually,1
aisles,1
butcons,1
mostly,1
mentions,1
maincourses,1
honorable,1
eolna,1
helpfulthe,1
richard,1
mly,1
usually,1
servicei,1
towners,1
celebrate,1
wedding,1
midnight,1
walking,1
122318not,1
excellentfirst,1
polishing,1
gyrotip,1
mini,1
stood,1
instantly,1
members,1
wafers,1
frozen,1
ways,1
creative,1
mark,1
tips,1
tremendously,1
potatoy,1
finds,1
frontfour,1
exit,1
122718we,1
1520,1
politely,1
2045,1
warmth,1
greeting,1
gentleman,1
meet,1
2045secondfinal,1
whiff,1
122718,1
thursday,1
seatedwe,1
resy,1
definetely,1
exuding,1
scent,1
edges,1
succulent,1
wonderfully,1
wrote,1
garage,1
lucky,1
sits,1
reservationsthey,1
during,1
overs,1
we've,1
vibe,1
indoors,1
smiles,1
greets,1
btw,1
onwards,1
zero,1
$100,1
explanation,1
host,1
selected,1
delightfully,1
counter,1
slightly,1
justice,1
grainy,1
weird,1
kofta,1
purple,1
sliced,1
jumbo,1
toward,1
included,1
rave,1
sign,1
$70,1
featured,1
impressionmy,1
sturdy,1
almaza,1
neighbors,1
#,1
swallowed,1
tree,1
ps,1
$20000,1
outthe,1
build,1
hardly,1
pocket,1
piece,1
peanuts,1
multitude,1
hide,1
fillings,1
120,1
ready,1
plateswe,1
terrific,1
nut,1
allergies,1
fill,1
heavenreservations,1
outdoor,1
noise,1
speaks,1
flooded,1
clearly,1
spoke,1
buzzfeed,1
unexpected,1
peanut,1
likely,1
reality,1
men,1
machines,1
true,1
warming,1
towers,1
hummuswe,1
mentioned,1
would've,1
noveltyi,1
assortment,1
excusable,1
gigantic,1
stick,1
starving,1
oneby,1
originally,1
acknowledgement,1
dough,1
apology,1
advertise,1
inform,1
spinners,1
later,1
coincidence,1
targeted,1
taught,1
worked,1
verdict,1
pricy,1
phylo,1
shy,1
otherwiseone,1
angeles,1
los,1
flew,1
addons,1
$25,1
per,1
suberb,1
steep,1
unlucky,1
popularity,1
gaining,1
raised,1
photographed,1
explain,1
hear,1
$9,1
bodied,1
$14,1
merlot,1
balance,1
hearty,1
delve,1
creamy,1
mad,1
endservice,1
$950,1
$10,1
menubetween,1
suspects,1
usual,1
straightforward,1
passing,1
kick,1
weight,1
14,1
redeem,1
whipped,1
paired,1
fattet,1
albetenjane,1
seeing,1
131,1
january,1
envelope,1
thickness,1
stole,1
pictured,1
frequenting,1
talk,1
wrap,1
blanket,1
listen,1
cooks,1
makers,1
tabletop,1
correctly,1
total,1
outwritten,1
confusing,1
confirmed,1
interior,1
warrants,1
finding,1
perception,1
egregious,1
skewed,1
shows,1
servicedelivery,1
organized,1
frequently,1
dined,1
jug,1
$150,1
tax,1
tip,1
nobody,1
$12,1
mealthe,1
lacked,1
appetite,1
infamous,1
difference,1
hint,1
skewers,1
soujouk,1
aren't,1
complete,1
lebanesemiddle,1
doing,1
they're,1
amongst,1
ads,1
work,1
obvs,1
poor,1
professionalism,1
handled,1
challenging,1
swift,1
worthy,1
gram,1
zabiha,1
meh,1
rack,1
labor,1
patience,1
gracious,1
motions,1
old**cons,1
**this,1
textbook,1
sharwerma,1
level,1
relatively,1
souffleoverall,1
overly,1
waitstaff,1
bustling,1
lava,1
visions,1
anyone,1
control,1
paying,1
lead,1
sharwema,1
heat,1
look,1
tangle,1
cords,1
definition,1
granted,1
restaurant's,1
met,1
a+,1
compromising,1
showdown,1
kid,1
raves,1
roast,1
anxious,1
guest,1
stance,1
satisfied,1
embody,1
solution,1
offered,1
position,1
hard,1
celebration,1
candle,1
event,1
chips,1
lining,1
oof,1
anticipated,1
difficultsituations,1
handles,1
hopefully,1
park,1
outta,1
knocked,1
cardamom,1
notes,1
realized,1
allowed,1
birthdays,1
grabbed,1
popcorn,1
alcoholic,1
non,1
greatly,1
riz,1
watched,1
loudly,1
seeds,1
foray,1
soaking,1
package,1
blast,1
screw,1
carry,1
speak,1
worst,1
seek,1
greatthe,1
leavesdolmathe,1
grapes,1
stuffed,1
does,1
manouche,1
below,1
started,1
djaj,1
rub,1
lower,1
seriously,1
12x,1
24,1
sharwma,1
myself,1
intrigued,1
watching,1
hahaeat,1
crammed,1
pain,1
stomach,1
horrible,1
normal,1
20x,1
sick,1
labneh,1
mezes,1
generously,1
saying,1
slather,1
gotten,1
follow,1
decision,1
directions,1
2090,1
shukran,1
unfortunately,1
appetizerspay,1
that's,1
read,1
cups,1
important,1
afterwards,1
carver,1
platteranother,1
assemble,1
theirs,1
ours,1
nor,1
warning,1
outweighed,1
horrendous,1
aggravation,1
livid,1
scenario,1
aggravated,1
mistake,1
zataar,1
receiving,1
finishing,1
original,1
forth,1
assure,1
obviously,1
sour,1
cream,1
thorough,1
fiancé,1
roasting,1
spread,1
injure,1
2030,1
mealthis,1
challenge,1
bartender,1
$90$100,1
itselftables,1
$80,1
varies,1
range,1
specialty,1
printed,1
#nofilter,1
#photography,1
neighboring,1
moment,1
delishwould,1
hidden,1
jokes,1
chickens,1
35,1
actual,1
pan,1
efficiency,1
doubles,1
heaping,1
barwe,1
$75,1
plan,1
arrives,1
hightop,1
waiterswaitresses,1
hugged,1
familiarity,1
#food,1
#lebanese,1
#middleeasternfood,1
wines,1
lolll,1
6410place,1
za'ataroverall,1
beautifuli,1
deliciousjust,1
entirely,1
speciality,1
availability,1
#shwarma,1
assuming,1
photos,1
expectationsservice,1
lived,1
foodie,1
hearing,1
typical,1
‍‍,1
6110like,1
aesthetics,1
banging,1
8710cool,1
af,1
bathroom,1
1010clean,1
cleanliness,1
asian,1
7310service,1
‍,1
bucks,1
90,1
approximately,1
shouldn't,1
fruit,1
cuz,1
sausages,1
texted,1
sever,1
consists,1
disappointedwe,1
refunded,1
money,1
incorrect,1
double,1
messed,1
certainly,1
payment,1
technically,1
nature,1
chill,1
pricing,1
constantly,1
fruity,1
favourite,1
goal,1
excitement,1
inconvenient,1
live,1
welcome,1
chair,1
asap,1
nonsense,1
figure,1
hazardthey,1
putting,1
definite,1
hitting,1
crawl,1
closer,1
locked,1
ridiculous,1
minus,1
slicing,1
instagrammable,1
probs,1
weekly,1
improvement,1
enh,1
stomachs,1
naan,1
methe,1
turkish,1
finished,1
directly,1
shaved,1
placed,1
ganaush,1
hospitality,1
bottomless,1
amire,1
mirlinda,1
polish,1
leftoversfor,1
drove,1
reminded,1
informed,1
gathering,1
kisara,1
bucket,1
splitting,1
bodies,1
cramming,1
spending,1
rosewater,1
they've,1
rounds,1
recommends,1
limitless,1
beneath,1
center,1
chopped,1
forget,1
aoli,1
beet,1
starting,1
entice,1
costs,1
visited,1
breads,1
prefer,1
extensive,1
cuts,1
load,1
winner,1
buttery,1
saving,1
sauteed,1
majority,1
lightly,1
accommodates,1
diners,1
varietyfor,1
mins,1
instagramable,1
mainly,1
allow,1
splashed,1
father,1
quaint,1
conditioner,1
air,1
skimpy,1
adequate,1
fulfilling,1
starters,1
touch,1
nonshwarma,1
gyro,1
willing,1
thanked,1
squishy,1
consistently,1
elbowtoelbow,1
shwarmas,1
melted,1
terrible,1
confirm,1
sent,1
diet,1
pomegranate,1
molasses,1
grub,1
incorporated,1
daily,1
delectably,1
debating,1
knees,1
cooler,1
bees,1
blend,1
$25pp,1
explodes,1
heated,1
afraid,1
dark,1
indulged,1
starter,1
sheesh,1
valentine's,1
problem,1
opentable,1
following,1
lows,1
highs,1
dollars,1
smelled,1
severs,1
complaining,1
chef,1
underwhelmed,1
seasoning,1
pictures,1
compared,1
walnuts,1
discernible,1
cousin,1
shade,1
baked,1
feet,1
number,1
attraction,1
diced,1
peppers,1
bell,1
flat,1
pizza,1
wheat,1
potatoesfalafel,1
virgin,1
cumin,1
beans,1
medames,1
foul,1
scallions,1
tall,1
underneath,1
astounding,1
spiced,1
reorder,1
freshness,1
smoothiewe,1
rainbow,1
h,1
$8090,1
umami,1
reallythe,1
carb,1
sweetness,1
sad,1
stupendous,1
lambthe,1
slices,1
depending,1
bulgur,1
pickled,1
native,1
pockets,1
balances,1
stack,1
everybody,1
rashid,1
named,1
bomb,1
splurge,1
radishes,1
followingappetizers,1
feast,1
form,1
tabouleh,1
include,1
3rd,1
la,1
elon's,1
morepersonal,1
shawarmaabsolutely,1
4560,1
deliciouswe,1
member,1
majestic,1
casual,1
semi,1
celebratory,1
additional,1
subpar,1
feels,1
setting,1
intimate,1
resolve,1
actively,1
labneour,1
ganoosh,1
babba,1
sorbet,1
